DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2004,1134346.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2005,1201470.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2006,1207312.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2007,1268858.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2008,1389401.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2009,1627182.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2010,1722172.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2011,1830136.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2012,1915835.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2013,2004958.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2014,2071124.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2015,2134871.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2016,2190524.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2017,2263285.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2018,2320737.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2019,2387399.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2020,2663852.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2021,2828781.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2022,2955639.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2023,3102542.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,France,2024,3305262.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2000,8441.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2001,9661.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2002,10397.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2003,11622.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2004,13210.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2005,15124.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2006,15535.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2007,16489.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2008,18559.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2009,22099.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2010,25792.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2011,28520.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2012,30747.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2013,35386.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2014,36741.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2015,37534.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2016,37575.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2017,38365.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2018,38664.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2019,39415.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2020,43780.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2021,45743.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2022,46335.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2023,48263.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Croatia,2024,49284.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2000,28008.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2001,32818.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2002,41007.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2003,42348.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2004,50505.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2005,54075.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2006,62298.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2007,66503.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2008,73317.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2009,76528.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2010,79114.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2011,72881.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2012,77530.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2013,78882.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2014,79575.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2015,83840.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2016,87484.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2017,91265.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2018,93377.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2019,94260.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2020,105540.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2021,114697.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2022,121876.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2023,144043.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Hungary,2024,145567.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2000,39505.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2001,40994.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2002,42009.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2003,43428.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2004,43913.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2005,44381.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2006,43738.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2007,47195.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2008,79621.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2009,104703.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2010,144226.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2011,189723.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2012,210023.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2013,215238.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2014,203378.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2015,201574.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2016,200556.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2017,201122.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2018,205565.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2019,202935.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2020,217193.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2021,235181.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2022,223610.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2023,219078.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Ireland,2024,215380.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2000,1353569.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2001,1420026.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2002,1436141.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2003,1470943.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2004,1526465.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2005,1591667.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2006,1657471.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2007,1677889.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2008,1739102.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2009,1839798.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2010,1921432.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2011,1974396.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2012,2055829.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2013,2137694.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2014,2205103.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2015,2241929.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2016,2288621.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2017,2333127.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2018,2385727.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2019,2415636.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2020,2578164.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2021,2686729.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2022,2764452.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2023,2869937.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Italy,2024,2966915.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2000,2912.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2001,3185.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2002,3365.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2003,3395.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2004,3404.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2005,3701.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2006,4151.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2007,4609.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2008,4762.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2009,7528.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2010,10153.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2011,11631.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2012,13266.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2013,13552.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2014,14829.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2015,15882.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2016,15448.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2017,16541.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2018,15322.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2019,17526.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2020,23062.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2021,24570.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2022,25702.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2023,27580.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Lithuania,2024,29992.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2000,1722.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2001,1820.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2002,1862.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2003,1949.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2004,2207.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2005,2407.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2006,2804.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2007,3045.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2008,5852.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2009,5969.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2010,8094.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2011,8201.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2012,9700.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2013,11000.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2014,11323.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2015,11442.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2016,11015.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2017,12682.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2018,12562.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2019,13942.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2020,15823.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2021,17664.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2022,19107.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2023,20267.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Luxembourg,2024,22648.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2000,1011.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2001,1304.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2002,1251.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2003,1410.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2004,1628.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2005,1638.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2006,1736.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2007,1935.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2008,4511.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2009,6957.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2010,8537.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2011,8948.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2012,9364.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2013,9172.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2014,9817.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2015,9089.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2016,10224.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2017,10492.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2018,10784.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2019,11209.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2020,12869.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2021,14809.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2022,16038.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2023,17578.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Latvia,2024,18801.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2000,2654.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2001,2989.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2002,2927.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2003,3267.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2004,3449.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2005,3606.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2006,3472.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Government consolidated gross debt,Malta,2007,3584.6,,
