DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2015,55.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2016,53.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2017,45.6,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2018,41.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2019,39.3,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2020,48.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2021,49.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2022,50.3,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,2023,47.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2013,67.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2014,67.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2015,63.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2016,60.9,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2017,56.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2018,51.6,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2019,47.7,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2020,53.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2021,50.5,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2022,48.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2023,45.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2013,56.9,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2014,51.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2015,51.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2016,54.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2017,50.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2018,48.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2019,45.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2020,56.6,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2021,53.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2022,48.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,2023,49.5,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2013,130.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2014,132.5,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2015,131.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2016,131.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2017,126.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2018,121.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2019,116.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2020,134.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2021,123.9,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2022,111.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2023,96.9,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2013,37.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2014,39.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2015,37.7,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2016,37.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2017,35.3,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2018,34.6,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2019,35.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2020,46.9,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2021,48.6,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2022,48.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,2023,49.3,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2013,41.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2014,46.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2015,44.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2016,43.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2017,41.9,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2018,40.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2019,36.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2020,40.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2021,37.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2022,34.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,2023,32.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2013,70.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2014,81.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2015,83.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2016,79.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2017,74.9,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2018,71.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2019,66.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2020,80.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2021,74.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2022,72.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,2023,68.3,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2013,54.6,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2014,53.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2015,51.6,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2016,52.1,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2017,51.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2018,49.3,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2019,48.0,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2020,58.4,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2021,60.2,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2022,57.8,,
ESTAT:TEINA225(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,2023,55.8,,
